"$id","time","hook_load","oil_temp_gearbox","oil_temp_swivel","pressure_gearbox","rpm","temp_ambient","torque","wob","mru_pos","mru_vel","ram_pos_measured","ram_pos_setpoint","ram_vel_measured","ram_vel_setpoint","friction_coeff"
2368,"2013-01-09T21:15:47",95.2278,31.384309086321704,35.96774362520974,2.8111613858119258,122.32058606271777,17.31,13.94261495726496,0.9308206451612903,289.31415596330277,-138.4822168674699,12878.154838709677,12882.748387096775,-78.16216451612902,0,0.009044906774654386
2369,"2013-01-09T21:15:48",94.9299,31.385909726403064,35.96886119124018,2.8100819608767384,123.04044668989548,17.31,13.84560641025641,0.7741612499999999,133.3465,-159.20950631681245,12748.96875,12757.85625,-131.75410300136426,0,0.00905538249676971
2370,"2013-01-09T21:15:49",96.19599999999998,31.387510366484424,35.9699787572706,2.8090025359415507,122.71220775623269,17.31,13.611712605633802,-0.5397547872340425,-25.19398829787234,-152.51998316498316,12621.678723404255,12627.465957446808,-128.70021487039563,0,0.009236691549179003
2371,"2013-01-09T21:15:50",96.75534999999999,31.38911100656578,35.97109632330103,2.8079231110063634,122.33112346656114,17.31,13.689106971830986,-0.5266220212765957,-168.43204255319148,-125.12848275862069,12505.727659574468,12511.055319148936,-103.81061652281134,0,0.009213402239658372
2372,"2013-01-09T21:15:51",96.5837,31.39071164664714,35.972213889331464,2.806843686071176,122.2064659090909,17.31,13.810315289765722,-0.6592724468085107,-270.3880322580645,-75.0508,12429.642553191488,12432.45744680851,-61.902154216867466,0,0.009144148263921388
2373,"2013-01-09T21:15:52",96.72155000000001,31.3923122867285,35.973331455361894,2.8057642611359888,122.42873863636363,17.31,13.753113333333333,-0.4230231914893617,-304.07533333333333,-8.343575504587156,12405.968085106382,12406.536170212767,-11.93943320754717,0,0.009162181849654135
2374,"2013-01-09T21:15:53",95.1449,31.393912926809858,35.974449021392324,2.8046848362008014,122.56529682638457,17.31,13.769279651567944,0.3364626086956522,-290.1928461538462,63.81612173913043,12410.326086956522,12409.434782608696,10.955391382765532,0,0.00914379940569645
2375,"2013-01-09T21:15:54",95.2674,31.395513566891218,35.975566587422755,2.803605411265614,122.40661605476042,17.31,13.825565766634524,0.789845,-197.28550537634408,121.9955641025641,12439.195652173912,12437.091304347825,33.75458244575937,0,0.009116475151931584
2376,"2013-01-09T21:15:55",94.0581,31.397114206972578,35.976684153453185,2.802525986330427,122.39922217132387,17.31,13.770478977820638,1.4663110869565217,-58.143075229357805,151.37446153846153,12502.215217391304,12496.165217391304,93.77564347826086,0,0.009154261272453416
2377,"2013-01-09T21:15:56",93.80930000000001,31.398714847053935,35.977801719483615,2.802573950465484,122.48534218964728,17.31,13.7255759565667,2.3301536170212764,93.59407446808511,145.630144,12634.536170212765,12628.03404255319,124.93195394736841,0,0.00917984243123662
2378,"2013-01-09T21:15:57",93.35895,31.400315487135295,35.978919285514046,2.8031096961180397,122.48301098901099,17.31,13.78364214064116,2.605156451612903,216.8406,100.74703225806452,12736.135483870967,12731.741935483871,88.69784193548386,0,0.009141517645644607
2379,"2013-01-09T21:15:58",92.59425,31.401916127216655,35.980036851544476,2.8036454417705956,122.36579487179488,17.31,13.8687328,3.1533604255319148,270.75456906077346,22.772674468085107,12807.671428571428,12804.680952380952,62.00727914438503,0,0.009096902375661806
2380,"2013-01-09T21:15:59",93.0503,31.403516767298015,35.9811544175749,2.8041811874231515,122.29191251958068,17.31,13.934925526498496,3.0239226595744677,253.45988571428572,-64.21585268817205,12829.044927536233,12829.054867256638,4.722490196078431,0,0.00905574049146737
2381,"2013-01-09T21:16:00",94.007,31.40511740737937,35.98227198360534,2.804716933075707,122.34734088444391,17.31,13.90836917380236,1.8802129032258064,150.28184403669724,-132.02935897435898,12812.667741935484,12814.787096774195,-28.47394256559767,0,0.0090693896925687
2382,"2013-01-09T21:16:01",94.5683,31.406718047460732,35.98338954963576,2.805260432173781,122.40276924930714,17.31,13.881812821106225,1.2901832258064516,-6.473094193548387,-161.4000641025641,12746.035483870968,12750.351612903227,-85.23972981132074,0,0.009083104596670052
2383,"2013-01-09T21:16:02",95.0167,31.40831868754209,35.98450711566619,2.8073468669299713,122.45819761417039,17.31,13.85525646841009,1.2325414516129032,-168.83911290322578,-150.226812,12632.361290322582,12639.940322580645,-116.38055384615384,0,0.009096453819810519
2384,"2013-01-09T21:16:03",95.3291,31.40991932762345,35.98562468169662,2.8094333016861612,122.51362597903362,17.31,13.808567201039862,0.4195945161290322,-301.23310399999997,-107.32900000000001,12511.416129032257,12517.114516129031,-121.63880266444629,0,0.009121845929191038
2385,"2013-01-09T21:16:04",96.0225,31.41151996770481,35.98674224772705,2.811519736442351,122.56905434389685,17.31,13.721747351670833,-0.26866085106382975,-380.5111485148515,-47.09997659574468,12392.593617021277,12399.312765957447,-108.43596116504854,0,0.00917799925712345
2386,"2013-01-09T21:16:05",96.3465,31.41312060778617,35.98785981375748,2.8136061711985416,122.6244827087601,17.31,13.73475030688793,-0.8380224193548387,-390.6677593712213,19.91335128205128,12313.322580645163,12315.287096774195,-61.186683486238536,0,0.009165582052938884
2387,"2013-01-09T21:16:06",96.1922,31.414721247867526,35.988977379787904,2.815692605954732,122.67991107362333,17.31,13.747753262105025,-0.07863525641025641,-349.1780425531915,73.89342765957447,12292.228483353885,12292.222276029055,-8.17546387409201,0,0.009153006816918169
2388,"2013-01-09T21:16:07",94.7679,31.416321887948886,35.99009494581834,2.8177790407109224,122.73533943848656,17.31,13.760756217322118,1.2971213333333333,-257.19977419354836,106.488184,12300.746666666666,12299.466666666667,23.274985106382974,0,0.009140372373911812
2389,"2013-01-09T21:16:08",93.9164,31.417922528030246,35.991212511848765,2.8198654754671124,122.64349864812668,17.31,13.773759172539213,1.8456748387096775,-147.3302258064516,107.36804238258877,12380.41935483871,12374.229032258065,104.09578378378379,0,0.009138829724784216
2390,"2013-01-09T21:16:09",93.9974,31.419523168111603,35.992330077879195,2.821951910223303,122.54423252220934,17.31,13.786762127756308,2.2011812903225807,-52.10024615384616,81.6724237735849,12492.029032258064,12488.609677419356,99.97222253032929,0,0.009137933666043761
2391,"2013-01-09T21:16:10",93.0273,31.421123808192963,35.99344764390963,2.824038344979493,122.47392811900191,17.31,13.799765082973403,2.7387426605504586,6.526663532110092,35.979892660550455,12562.670212765957,12559.121276595744,61.88801132075472,0,0.009134930427547617
2392,"2013-01-09T21:16:11",93.40235,31.422724448274323,35.994565209940056,2.8261247797356828,122.45444635316699,17.31,13.812768038190498,2.6061767741935484,4.289527024495677,-15.900633333333332,12592.978723404256,12592.883870967742,14.854794615384614,0,0.009128244151960965
2393,"2013-01-09T21:16:12",94.493,31.42432508835568,35.99568277597049,2.828211214491873,122.43496458733205,17.31,13.825770993407593,1.1757450793650794,-21.523114285714286,-50.21389262820513,12590.944444444445,12591.580952380953,-7.586450274599542,0,0.009121454339201729
2394,"2013-01-09T21:16:13",95.55185,31.42592572843704,35.99680034200092,2.830297649248063,122.41548282149712,17.31,13.818103966831018,0.358065,-76.89922243589744,-51.91655658578856,12559.31111111111,12562.111111111111,-48.75298714859438,0,0.009126990969563547
2395,"2013-01-09T21:16:14",94.9376,31.4275263685184,35.99791790803135,2.8323840840042536,122.3960010556622,17.31,13.766714455401166,0.7476998936170213,-131.12224324324325,-37.577822674418606,12495.151063829788,12498.08510638298,-47.165269155354444,0,0.009162968615159816
2396,"2013-01-09T21:16:15",95.42365000000001,31.429127008599757,35.99903547406178,2.8335378341050617,122.37651928982726,17.31,13.724559203296703,-0.033877127659574485,-150.10185574912893,-7.4127146153846155,12461.244680851063,12462.09574468085,-23.18789556103576,0,0.009194646887190447
2397,"2013-01-09T21:16:16",95.3031,31.430727648681117,36.00015304009221,2.834512606578317,122.35703752399233,17.31,13.775772573260074,0.14461555555555555,-143.29628083623695,26.905805769230767,12450.004255319149,12450.0776,-8.57558978630615,0,0.009162104596166582
2398,"2013-01-09T21:16:17",95.2202,31.432328288762477,36.00127060612264,2.8354873790515724,122.3375557581574,17.31,13.826985943223443,0.5448890147783251,-112.217928,53.30253191489361,12449.6,12449.6,-2.8299029132141302,0,0.009130089825237652
2399,"2013-01-09T21:16:18",93.8604,31.433928928843834,36.00238817215306,2.8364621515248283,122.31807399232245,17.31,13.859205735790294,1.5228490322580643,-55.919392118226604,51.19244720327421,12451.754838709678,12451.264516129033,4.32499321229964,0,0.009110352658191224
2400,"2013-01-09T21:16:19",93.5962,31.435529568925194,36.0035057381835,2.837436923998084,122.29859222648753,17.31,13.88945489229172,1.9615017391304348,-10.131400320855617,35.68881559633027,12455.873913043477,12455.695652173912,-0.3089354759568209,0,0.009092278016120583
2401,"2013-01-09T21:16:20",94.53065000000001,31.437130209006554,36.00462330421392,2.8384116964713395,122.27911046065259,17.31,13.919704048793148,1.1214255319148936,-11.73260304026294,-18.582465957446807,12458.271100362757,12458.279773869346,-4.942864164213281,0,0.009074252819202901
2402,"2013-01-09T21:16:21",96.4448,31.43873084908791,36.00574087024435,2.8393864689445953,122.27865699024618,17.31,13.950123808836269,-0.652831370967742,-49.81127307692308,-74.27553461538461,12455.701612903225,12456.401612903224,-9.576792852469742,0,0.009055064183374156
2403,"2013-01-09T21:16:22",96.0263,31.44033148916927,36.00685843627479,2.8403612414178507,122.27935369252206,17.31,13.98359190008663,-0.4533024468085106,-145.6733829787234,-106.98395959595959,12396.912765957448,12401.146808510639,-76.05257994428969,0,0.009033588441954375
2404,"2013-01-09T21:16:23",96.4709,31.44193212925063,36.00797600230521,2.8413360138911066,122.28005039479797,17.31,14.017059991336993,-0.6020584574468084,-258.9332127659574,-103.64918343195266,12318.014285714286,12321.673015873017,-66.76710606585789,0,0.00901218137525852
2405,"2013-01-09T21:16:24",96.874,31.44353276933199,36.00909356833564,2.842310786364362,122.28074709707386,17.31,14.050528082587354,-1.1010945744680851,-350.22383974358974,-70.05307155963303,12278.010638297872,12279.327659574468,-28.680994172494174,0,0.00899101349057005
2406,"2013-01-09T21:16:25",97.0698,31.445133409413348,36.010211134366074,2.843285558837618,122.281,17.31,14.13171597633136,-1.5046514893617022,-388.43769080779947,-4.273057872340425,12263,12263,-11.783103725782414,0,0.008940051766080558
2407,"2013-01-09T21:16:26",95.71000000000001,31.446734049494705,36.011328700396504,2.844260331310873,122.281,17.31,14.168877914379804,-0.08634873015873015,-355.33561904761905,76.61472063492063,12262.988247863248,12262.984419889503,-0.6335508196721311,0,0.008915532212694874
2408,"2013-01-09T21:16:27",95.1372,31.44833468957607,36.012446266426934,2.845235103784129,122.281,17.31,14.14354311745335,0.4805081914893617,-251.87989361702128,129.77491891891893,12264.527696793004,12264.504735376046,12.380685535574669,0,0.008931989094698379
2409,"2013-01-09T21:16:28",94.3744,31.449935329657425,36.01356383245736,2.8462098762573844,122.281,17.31,14.118208320526895,1.2055685483870968,-117.51725806451614,131.64044970414201,12309.151612903226,12304.22258064516,76.5616056451613,0,0.008948352472106536
2410,"2013-01-09T21:16:29",94.9714,31.451535969738785,36.014681398487795,2.8471846487306403,122.281,17.31,14.09287352360044,1.1147973913043479,5.782091304347826,101.85216428571428,12397.621739130434,12395.047826086957,73.20874130434783,0,0.008964707895818052
2411,"2013-01-09T21:16:30",93.71865,31.453136609820145,36.01579896451822,2.848159421203896,122.281,17.31,14.067538726673986,2.04539873015873,74.17983397435897,39.239261904761904,12442.133333333333,12439.903174603174,37.87394613623354,0,0.00898120702853392
2412,"2013-01-09T21:16:31",93.92410000000001,31.454737249901502,36.01691653054865,2.8491341936771515,122.281,17.31,14.080479465095195,2.1556389361702126,72.5509055944056,-37.577893617021275,12484.529787234043,12483.257446808511,29.506172810532338,0,0.008973832198857319
2413,"2013-01-09T21:16:32",94.4477,31.456337889982862,36.018034096579086,2.850108966150407,122.28087547279605,17.31,14.09505659241031,1.6905802127659575,-1.4918959574468085,-114.94982978723404,12495.304255319148,12495.56170212766,-2.129802735042735,0,0.00896488045446886
2414,"2013-01-09T21:16:33",95.50075,31.457938530064222,36.01915166260951,2.8510837386236627,122.28048753758122,17.31,14.109633719725425,0.4767766129032258,-149.17851063829787,-166.45889162561576,12463.003225806451,12466.125806451613,-49.36230779816514,0,0.008955906542744555
2415,"2013-01-09T21:16:34",95.71385000000001,31.45953917014558,36.02026922863994,2.8520585110969185,122.2800996023664,17.31,14.12421084704054,0.07422064516129033,-324.93138297872343,-171.72910681586978,12367.345161290323,12373.554838709677,-102.82778596491228,0,0.008946969432946863
2416,"2013-01-09T21:16:35",96.57115,31.46113981022694,36.02138679467037,2.853033283570174,122.27971166715159,17.31,14.138787974355655,-0.5465390322580644,-483.5965957446809,-125.08468807339449,12263.09677419355,12267.164516129033,-96.85018812415655,0,0.008938129230375047
2417,"2013-01-09T21:16:36",96.68205,31.4627404503083,36.0225043607008,2.8540080560434293,122.27932373193677,17.31,14.153365101670769,-0.04997,-562.779,-19.5019,12185.3,12188.2,-62.974442424242426,0,0.008929200319962319
2418,"2013-01-09T21:16:37",96.4448,31.464341090389656,36.023621926731224,2.854982828516685,122.27893579672195,17.31,14.167942228985883,-0.3868087096774193,-518.7423870967742,99.67596774193548,12158.093548387096,12158.293548387097,-12.163457669902911,0,0.00892049959234636
2419,"2013-01-09T21:16:38",94.9829,31.465941730471016,36.02473949276166,2.8559576009899406,122.27854786150714,17.31,14.182230676494115,0.3255570212765957,-365.08053191489364,196.07697872340427,12162.19574468085,12161.293617021276,12.657525531914894,0,0.008911839098382026
2420,"2013-01-09T21:16:39",94.13329999999999,31.467542370552373,36.02585705879209,2.8569323734631964,122.27815992629232,17.31,14.195594863444178,1.9385771739130433,-153.3586956521739,226.31727586206898,12227.717391304348,12221.741304347826,99.54805024630542,0,0.00890379533494039
2421,"2013-01-09T21:16:40",93.9279,31.469143010633733,36.026974624822515,2.855734012098741,122.27777199107749,17.31,14.20895905039424,2.2841582978723403,60.340855319148936,192.00906382978724,12356.54255319149,12351.351063829787,117.12576816239316,0,0.008895767580301663
2422,"2013-01-09T21:16:41",92.90675,31.470743650715093,36.02809219085295,2.8539474963411062,122.27738405586267,17.31,14.222323237344304,3.0063109677419355,211.52650458715598,111.5591935483871,12457.435483870968,12452.435483870968,89.03528592334496,0,0.00888777772285276
2423,"2013-01-09T21:16:42",92.0475,31.472344290796453,36.029209756883375,2.8521609805834713,122.27699512670566,17.31,14.235687424294367,3.4521831521739132,277.878024911032,32.86340652173914,12542.95,12539.95,76.22685386759582,0,0.008879649918723672
2424,"2013-01-09T21:16:43",92.63380000000001,31.47394493087781,36.030327322913806,2.850374464825837,122.27650779727095,17.31,14.249051611244429,3.177311111111111,278.56517081850535,-23.409106976744187,12594.68888888889,12593.2,38.57876666666667,0,0.00887184202680248
2425,"2013-01-09T21:16:44",92.2403,31.47554557095917,36.03144488894424,2.8485879490682016,122.27602046783626,17.31,14.26241579819449,3.5949298076923077,237.07753846153847,-54.93852692307692,12603.667570900125,12603.673849878935,3.1353047456446,0,0.008863955330858231
2426,"2013-01-09T21:16:45",93.6001,31.47714621104053,36.032562454974666,2.8468014333105667,122.27553313840156,17.31,14.275779985144554,2.0477612903225806,173.8968064516129,-65.40365462392108,12599.90322580645,12600.38064516129,-7.2776429895470365,0,0.008855902431373063
2427,"2013-01-09T21:16:46",94.12950000000001,31.47874685112189,36.0336800210051,2.8450149175529322,122.27504580896687,17.31,14.289144172094618,1.8616278928571428,107.82755319148936,-56.05875009708738,12563.306382978722,12566.825531914894,-59.95666071428572,0,0.008848004547715387
2428,"2013-01-09T21:16:47",94.10603333333334,31.480347491203247,36.03479758703553,2.843228401795297,122.27455847953216,17.31,14.256234835355286,1.8198420634920631,58.28459849056604,-33.60773333333333,12470.546031746033,12474.955555555554,-89.27301391541609,0,0.008866603445728894
2429,"2013-01-09T21:16:48",95.17484999999999,31.481948131284607,36.03591515306596,2.8414418860376625,122.27407115009747,17.31,14.146613440197287,1.0013396774193548,42.17097083595223,-5.070936923076923,12389.909677419355,12393.570967741936,-78.04107425044091,0,0.008934822395038712
2430,"2013-01-09T21:16:49",95.08805,31.483548771365964,36.03703271909638,2.8396553702800276,122.27358382066278,17.31,14.071525547872964,0.815993695652174,48.309437209302324,23.301576086956523,12316.928260869565,12319.882608695652,-69.28904603174603,0,0.00898584618343202
2431,"2013-01-09T21:16:50",95.57605000000001,31.485149411447324,36.03815028512682,2.844056841600767,122.27309649122806,17.31,14.084721375834995,0.6045376595744681,78.90499633027524,49.3384375,12273.59574468085,12274.546808510639,-29.80620128205128,0,0.00897778729977467
2432,"2013-01-09T21:16:51",94.9598,31.48675005152868,36.03926785115725,2.8418629762760608,122.27260916179338,17.31,14.097917203797024,0.8402487096774194,139.44675,74.2073282798834,12263.258064516129,12263.53870967742,-10.828311674641148,0,0.00896970084772858
2433,"2013-01-09T21:16:52",94.27799999999999,31.488350691610044,36.04038541718767,2.839669110951354,122.27212183235866,17.31,14.111113031759054,1.4925262765957448,221.49282978723403,86.68709731012657,12261.2,12261.2,-3.7874073684210527,0,0.00896175746010016
2434,"2013-01-09T21:16:53",93.49985,31.4899513316914,36.0415029832181,2.8374752456266474,122.27163450292397,17.31,14.124308859721083,2.2503683333333333,305.9512872340425,83.39129034810126,12265.138095238095,12263.871428571429,13.285446799116999,0,0.008953749290419012
2435,"2013-01-09T21:16:54",93.88265,31.49155197177276,36.04262054924853,2.835281380301941,122.27114717348928,17.31,14.137504687683112,2.4417717741935485,375.9028187134503,60.30732352941177,12296.880645161289,12295.525806451613,26.409745948352626,0,0.00894571833448141
2436,"2013-01-09T21:16:55",93.3551,31.49315261185412,36.04373811527896,2.8330875149772345,122.27065984405459,17.31,14.150700515645143,2.416253245283019,417.67144846796657,25.254960135135136,12315.877419354838,12315.503225806451,16.42037502603699,0,0.00893771769283002
2437,"2013-01-09T21:16:56",93.1179,31.494753251935478,36.04485568130939,2.8308936496525283,122.27017251461989,17.31,14.163896343607172,2.8781224193548383,429.36735443037975,6.275940167130919,12324.453225806452,12323.753225806451,13.685151467049739,0,0.008929777271854265
2438,"2013-01-09T21:16:57",94.0504,31.496353892016838,36.04597324733982,2.828699784327822,122.2696851851852,17.31,14.177092171569202,2.316284347826087,440.02043595041323,15.304582560706402,12348.695652173914,12347.671739130436,10.949927908062488,0,0.00892177107657161
2439,"2013-01-09T21:16:58",93.4342,31.4979545320982,36.047090813370254,2.826412594528379,122.26919785575049,17.31,14.267974443455032,3.0195289361702127,462.274344,34.91426666666667,12362.17659574468,12361.754545454547,8.214704349075237,0,0.008866157076063976
2440,"2013-01-09T21:16:59",92.30015,31.499555172179555,36.04820837940068,2.822424027766435,122.2687105263158,17.31,14.280446164529915,3.2555512903225803,498.681696,34.50041155555555,12372.693548387097,12371.91935483871,5.479480790087987,0,0.008857417347655923
2441,"2013-01-09T21:17:00",92.95394999999999,31.501155812260915,36.049325945431114,2.8184354610044915,122.2682231968811,17.31,14.25596966880342,2.7939823404255315,532.328927152318,24.8075192,12381.659574468087,12381.608256880734,2.7442572311007347,0,0.00887291458078077
2442,"2013-01-09T21:17:01",94.13525,31.502756452342275,36.050443511461545,2.8144468942425482,122.2677358674464,17.31,14.231493173076924,1.160122765957447,533.0943354321695,-2.6918288799999996,12378.453191489361,12378.995744680851,-8.494351525753158,0,0.008888528296985672
2443,"2013-01-09T21:17:02",95.4612,31.504357092423632,36.05156107749197,2.810458327480604,122.2672485380117,17.31,14.207016677350428,0.8033661111111111,526.9715957446808,-25.980489655172413,12342.211111111112,12345.388888888889,-58.67395988372093,0,0.008904208109122902
2444,"2013-01-09T21:17:03",95.22205,31.505957732504992,36.052678643522405,2.806469760718661,122.26676120857701,17.31,14.178185820895523,0.521551746031746,494.043401826484,-40.76394839857652,12252.94603174603,12257.565079365078,-94.11241206106871,0,0.00892140990945278
2445,"2013-01-09T21:17:04",95.9473,31.507558372586352,36.05379620955283,2.802481193956717,122.2662738791423,17.31,14.073542488809311,-0.025290322580645168,449.56979310344826,-45.721442370129864,12173.441935483872,12176.91935483871,-74.7666150801131,0,0.008990028332661954
2446,"2013-01-09T21:17:05",95.85855000000001,31.509159012667713,36.05491377558326,2.7984926271947734,122.27027095435685,17.31,14.093855828111012,-0.440174347826087,399.224641509434,-44.61181730769231,12105.034782608696,12108.426086956522,-58.82462333736397,0,0.008977112274139108
2447,"2013-01-09T21:17:06",96.0148,31.51075965274907,36.05603134161369,2.7945040604328297,122.28002199170125,17.31,14.114169167412712,-0.6290376086956522,359.50683847980997,-25.851321739130434,12063.030434782608,12063.739130434782,-29.890149056603775,0,0.008963766558923607
2448,"2013-01-09T21:17:07",96.1246,31.51236029283043,36.05714890764412,2.790515493670886,122.28977302904565,17.31,14.134482506714415,0.3505254838709677,359.7863829087921,17.029789743589745,12058.970374848852,12058.964039408866,1.4837216277939744,0,0.00895055296448808
2449,"2013-01-09T21:17:08",94.5817,31.513960932911786,36.05826647367455,2.7865269269089423,122.29952406639005,17.31,14.154795846016114,1.0400265322580644,387.65569230769233,55.21147487684729,12067.86935483871,12066.853225806452,20.823434615384617,0,0.008937367206039031
2450,"2013-01-09T21:17:09",94.8923,31.515561572993146,36.05938403970498,2.7825383601469986,122.30927510373444,17.31,14.175109185317817,1.739072857142857,448.3745238095238,65.52715799828914,12126.252380952381,12122.261904761905,64.22925308441559,0,0.008924118123613756
2451,"2013-01-09T21:17:10",94.0032,31.517162213074503,36.06050160573541,2.778549793385055,122.3112219482121,17.31,14.209421556987788,1.9390252380952382,511.46914285714286,52.953835960591135,12188.280952380952,12185.914285714287,54.314886201298705,0,0.008903153743463458
2452,"2013-01-09T21:17:11",93.5133,31.518762853155863,36.061619171765834,2.7812788009738285,122.30834484175915,17.31,14.248515858208956,2.3017361290322578,529.6188500986193,-0.20380258064516132,12227.032258064517,12225.64193548387,30.750551048951046,0,0.008878917172141544
2453,"2013-01-09T21:17:12",93.521,31.520363493237223,36.06273673779627,2.7856143659971595,122.30450618218521,17.31,14.287610159430123,1.899972177419355,497.8339857142857,-74.1320009174312,12245.7,12245.620967741936,9.614348150943396,0,0.008855385585680024
2454,"2013-01-09T21:17:13",95.2992,31.52196413331858,36.0638543038267,2.789949931020491,122.29643149129448,17.31,14.406106706114398,0.609163829787234,384.172,-137.51893617021275,12245.60024630542,12245.6118226601,-8.059780406917598,0,0.008782071137316516
2455,"2013-01-09T21:17:14",96.3561,31.52356477339994,36.064971869857125,2.7942854960438224,122.28835680040373,17.31,14.352531755424062,0.054708260869565206,235.02608695652174,-173.46591452991456,12202.126086956521,12206.752173913044,-72.26430695187166,0,0.008815576475035185
2456,"2013-01-09T21:17:15",96.19409999999999,31.5251654134813,36.066089435887555,2.798621061067154,122.280282109513,17.31,14.29808648018648,-0.5961595652173913,51.229482608695655,-179.78981444991788,12101.256521739131,12107.047826086955,-104.06578106235567,0,0.008850603415904192
2457,"2013-01-09T21:17:16",96.88555,31.52676605356266,36.067207001917986,2.801512158188768,122.27403658536585,17.31,14.271279953379954,-1.3428943617021276,-119.82778723404256,-147.8882340425532,11999.097872340426,12003.959574468085,-97.55053856812933,0,0.008868010652110387
2458,"2013-01-09T21:17:17",97.16615,31.528366693644017,36.068324567948416,2.8042025433695974,122.27420138431114,17.31,14.244473426573427,-1.4965683064516129,-242.1017247706422,-84.36653225806451,11907.51129032258,11911.875806451613,-84.52515906288532,0,0.00888496071553933
2459,"2013-01-09T21:17:18",97.6541,31.529967333725377,36.06944213397884,2.8068929285504267,122.27436618325642,17.31,14.2176668997669,-1.793407741935484,-292.29729032258064,-16.0788,11857.841935483872,11858.98064516129,-32.668270566037734,0,0.008901949703554362
2460,"2013-01-09T21:17:19",96.3773,31.531567973806734,36.07055970000928,2.810023597633136,122.27453098220171,17.31,14.190860372960373,-0.4302278723404255,-274.87366799999995,48.25960825688073,11858.231914893619,11857.372340425532,10.994283574297187,0,0.008919187176997129
2461,"2013-01-09T21:17:20",95.47085000000001,31.533168613888094,36.07167726603971,2.813637009861933,122.274695781147,17.31,14.067851626467787,0.14557531914893618,-205.64251063829786,81.7866511061947,11909.197872340425,11905.878723404256,59.69201378476421,0,0.008996065271078465
2462,"2013-01-09T21:17:21",95.3146,31.534769253969454,36.07279483207013,2.81725042209073,122.27486058009228,17.31,14.04981766899397,0.6408634042553192,-126.75304255319149,70.62201794871795,11976.506382978723,11973.225531914894,65.74618844807468,0,0.009009432152786453
2463,"2013-01-09T21:17:22",94.5046,31.536369894050814,36.07391239810057,2.820863834319527,122.27502537903757,17.31,14.031783711520152,1.940249361702128,-82.97626035965598,22.93973870967742,12023.540425531915,12022.131914893618,48.43295752212389,0,0.009021352963563344
2464,"2013-01-09T21:17:23",93.28375,31.53797053413217,36.07502996413099,2.8244772465483234,122.27519017798285,17.31,14.013749754046334,1.8871621276595745,-89.29971618451916,-31.535027659574467,12139.953191489361,12133.904255319148,141.97048821548822,0,0.009033217455486048
2465,"2013-01-09T21:17:24",94.5836,31.53957117421353,36.07614753016142,2.825992344775366,122.27535497692814,17.31,13.995715796572517,1.7826574468085106,-145.40973076923078,-84.63200425531915,12207.254838709678,12206.951063829787,23.89905744680851,0,0.009045283700421809
2466,"2013-01-09T21:17:25",94.9906,31.54117181429489,36.07726509619186,2.82445019434629,122.27551977587343,17.31,13.977681839098699,0.39678354838709673,-246.62050458715598,-108.00128231644261,12204.561538461538,12204.743119266055,-10.063335086782377,0,0.009057266516885308
2467,"2013-01-09T21:17:26",95.9154,31.542772454376248,36.07838266222228,2.822908043917214,122.27568457481871,17.31,13.959647881624882,0.4129524468085106,-354.3924680851064,-100.10081325301203,12167.587234042552,12170.570212765957,-48.78258628318584,0,0.00906921966624403
2468,"2013-01-09T21:17:27",95.1257,31.544373094457608,36.07950022825271,2.8213658934881374,122.275849373764,17.31,13.980920136518773,-0.2724951063829787,-434.93937179487176,-56.446135779816515,12106.048936170213,12108.462903225807,-53.66891954498449,0,0.009056586050419748
2469,"2013-01-09T21:17:28",96.1054,31.54597373453897,36.08061779428314,2.820463220858896,122.27602996341675,17.31,14.02460614334471,-0.2718466666666667,-462.7775019723866,-0.48277545454545456,12071.219047619048,12072.280952380954,-24.797458846153845,0,0.009028852880392063
2470,"2013-01-09T21:17:29",96.51235,31.547574374620325,36.08173536031357,2.8203580991934927,122.27637837523952,17.31,14.067447180530824,-0.9119133333333334,-450.55190384615383,32.99030943396227,12060.618085106382,12060.822018348623,-9.730048713178293,0,0.009001076607730864
2471,"2013-01-09T21:17:30",95.7891,31.549175014701685,36.082852926344,2.82025297752809,122.2767267870623,17.31,14.077334401763759,-0.2500142741935484,-413.7443396226415,34.472911324786324,12059.254631828979,12059.243467933491,-1.745593932816538,0,0.008995050516788094
2472,"2013-01-09T21:17:31",94.45349999999999,31.550775654783045,36.08397049237443,2.820147855862687,122.27707519888507,17.31,14.087221622996692,1.4855209677419354,-380.6341551724138,24.564528877005348,12062.175229357797,12061.887096774193,9.0755310952805,0,0.00898905650284544
2473,"2013-01-09T21:17:32",94.1594,31.552376294864402,36.085088058404864,2.8200427341972842,122.27742361070786,17.31,14.097108844229627,1.44103,-380.1445324107793,-7.026529230769231,12081.164516129033,12079.683870967743,14.447606698396795,0,0.008983024324328957
2474,"2013-01-09T21:17:33",94.3986,31.553976934945766,36.08620562443529,2.819937612531881,122.27777202253063,17.31,14.106996065462564,1.3711033027522934,-401.4873358490566,-42.104448275862076,12106.712765957447,12105.917021276595,7.01420489478958,0,0.008977046196568982
2475,"2013-01-09T21:17:34",94.24235,31.555577575027122,36.087323190465725,2.819832490866478,122.2781204343534,17.31,14.116883286695497,1.2669706382978725,-459.53223404255317,-70.457812,12109.595373665481,12109.578021978023,-0.09438619492656866,0,0.00897100945481981
